                                          POR        JAN   FEB   MAR   APR   MAY   JUN   JUL   AUG   SEP   OCT   NOV   DEC   ANN
14837MADISON,WI                      193910-201812     0     0     0     *     *     3     5     3     1     *     0     0    12
14839MILWAUKEE,WI                    193804-201812     0     0     0     *     *     2     4     3     1     0     0     0    10
24089CASPER,WY                       194808-201812     0     0     0     0     *     5    14    11     2     0     0     0    32
24018CHEYENNE,WY                     191501-201812     0     0     0     0     *     1     5     3     *     0     0     0    10
24021LANDER,WY                       194801-201812     0     0     0     0     *     3    12     8     1     0     0     0    24
24029SHERIDAN,WY                     194801-201812     0     0     0     0     *     3    12    12     3     *     0     0    30
41415GUAM,PC                         195703-201812     *     *     *     2     5     5     3     2     2     1     2     *    22
40309KOROR,PC                        195107-201812     5     4     7    11    14     9     5     4     6    10    13     9    96
40604KWAJALEIN- MARSHALL IS.,PC      195205-201812     *     *     *     *     1     1     1     2     2     2     1     *    11
40710MAJURO- MARSHALL IS,PC          195502-201812     *     *     *     *     *     *     *     *     1     1     *     *     3
61705PAGO PAGO- AMER SAMOA,PC        196604-201812     4     5     5     3     1     *     *     *     *     1     2     4    26
40504POHNPEI- CAROLINE IS.,PC        195107-201812     1     1     3     4     6     6     9    12    13    14    10     4    82
40505CHUUK- E. CAROLINE IS.,PC       195107-201812     1     1     1     2     3     2     3     3     3     3     2     1    25
40308YAP- W CAROLINE IS.,PC          195107-201812     1     1     2     5     8     6     4     4     5     6     4     1    46
11641SAN JUAN,PR                     195601-201812     *     1     2     4     6    10     9    11    11     9     2     *    65
